H,H29+H30+H31+H32+H33+H34+H35+H36+H37+H39+H40
H545355,H33
H545356,H33
H545357,H33
H545358,H33
H545359,H33
H546350,H33
H546351,H33
H546352,H33
H546353,H33
H546354,H33
H546355,H33
H546356,H33
H546357,H33
H546358,H33
H546359,H33
H547350,H33
H547351,H33
H547352,H33
H547353,H33
H547354,H33
H547355,H33
H547356,H33
H547357,H33
H547358,H33
H547359,H33
H548350,H33
H548351,H33
H548352,H33
H548353,H33
H548354,H33
H548355,H33
H548356,H33
H548357,H33
H548358,H32+H33
H548359,H32+H33
H549350,H33
H549351,H33
H549352,H33
H549353,H33
H549354,H33
H549355,H33
H549356,H33
H549357,H32+H33
H549358,H32+H33
H549359,H32+H33
H5534,H32+H33
H550340,H33
H550341,H33
H550342,H33
H550343,H33
H550344,H33
H550345,H33
H550346,H33
H550347,H33
H550348,H33
H550349,H33
H551340,H33
H551341,H33
H551342,H33
H551343,H33
H551344,H33
H551345,H33
H551346,H33
H551347,H33
H551348,H33
H551349,H33
H552340,H33
H552341,H33
H552342,H33
H552343,H33
H552344,H33
H552345,H33
H552346,H33
H552347,H33
H552348,H33
H552349,H33
H553340,H33
H553341,H33
H553342,H33
H553343,H33
H553344,H33
H553345,H33
H553346,H33
H553347,H33
H553348,H32+H33
H553349,H32+H33
H554340,H33
H554341,H33
H554342,H33
H554343,H33
H554344,H33
H554345,H33
H554346,H32+H33
H554347,H32+H33
H554348,H32+H33
H555340,H33
H555341,H33
H555342,H33
H555343,H33
H555344,H33
H555345,H33
H555346,H32+H33
H556340,H33
H556341,H33
H556342,H33
H556343,H33
H556344,H33
H556345,H32+H33
H556346,H32+H33
H557340,H33
H557341,H33
H557342,H33
H557343,H33
H557344,H33
H557345,H32+H33
H558340,H33
H558341,H33
H558342,H33
H558343,H33
H558344,H32+H33
H558345,H32+H33
H559340,H32+H33
H559341,H32+H33
H559342,H32+H33
H559343,H32+H33
H559344,H32+H33
H5535,H32+H33
H550350,H33
H550351,H33
H550352,H33
H550353,H33
H550354,H33
H550355,H33
H550356,H32+H33
H550357,H32+H33
H551350,H33
H551351,H33
H551352,H32+H33
H551353,H32+H33
H551354,H32+H33
H551355,H32+H33
H551356,H32+H33
H552350,H32+H33
H552351,H32+H33
H552352,H32+H33
H552355,H32+H33
H552356,H32+H33
H553350,H32+H33
H53N,H32+H33
H5436,H32+H33
H540360,H33
H540361,H33
H540362,H32+H33
H540363,H32+H33
H541360,H33
H541361,H33
H541362,H32+H33
H541363,H32+H33
H542360,H33
H542361,H33
H542362,H33
H542363,H32+H33
H543360,H33
H543361,H33
H543362,H33
H543363,H32+H33
H544360,H33
H544361,H33
H544362,H33
H544363,H32+H33
H545360,H33
H545361,H33
H545362,H33
H545363,H32+H33
H545364,H32+H33
H546360,H33
H546361,H33
H546362,H33
H546363,H33
H546364,H32+H33
H547360,H33
H547361,H33
H547362,H32+H33
H547363,H32+H33
H547364,H32+H33
H548360,H33
H548361,H32+H33
H548362,H32+H33
H549360,H32+H33
H549361,H32+H33
H5437,H32+H33
H540374,H32+H33
H540375,H32+H33
H540376,H32+H33
H53S,H32+H33
H5634,H32+H33
H560341,H32+H33
H54,H32+H33+H36
H54SW,H32+H33+H36
H54A,H32+H33
H5040,H33
H5041,H33
H5140,H32+H33
H510400,H33
H510401,H33
H510402,H33
H510403,H33
H510404,H33
H510405,H33
H510406,H33
H510407,H33
H510408,H33
H510409,H33
H511400,H33
H511401,H33
H511402,H33
H511403,H33
H511404,H33
H511405,H33
H511406,H33
H511407,H33
H511408,H33
H511409,H33
H512400,H33
H512401,H33
H512402,H33
H512403,H33
H512404,H33
H512405,H33
H512406,H33
H512407,H33
H512408,H33
H512409,H33
H513400,H33
H513401,H33
H513402,H33
H513403,H33
H513404,H33
H513405,H33
H513406,H33
H513407,H33
H513408,H33
H513409,H33
H514400,H33
H514401,H33
H514402,H33
H514403,H33
H514404,H33
H514405,H33
H514406,H33
H514407,H33
H514408,H33
H514409,H33
H515400,H33
H515401,H33
H515402,H33
H515403,H33
H515404,H33
H515405,H33
H515406,H33
H515407,H33
H515408,H33
H515409,H33
H516400,H33
H516401,H33
H516402,H33
H516403,H33
H516404,H33
H516405,H33
H516406,H33
H516407,H33
H516408,H33
H516409,H33
H517400,H33
H517401,H33
H517402,H33
H517403,H33
H517404,H33
H517405,H33
H517406,H33
H517407,H33
H517408,H33
H517409,H33
H518400,H33
H518401,H33
H518402,H33
H518403,H33
H518404,H33
H518405,H33
H518406,H33
H518407,H33
H518408,H33
H518409,H33
H519400,H32+H33
H519401,H32+H33
H519402,H33
H519403,H33
H519404,H33
H519405,H33
H519406,H33
H519407,H33
H519408,H33
H519409,H33
H5141,H33
H54B,H33+H36
H5042,H33+H36
H500420,H33
H500421,H33
H500422,H33+H36
H501420,H33
H501421,H33
H501422,H33+H36
H502420,H33
H502421,H33
H502422,H33+H36
H503420,H33
H503421,H33
H503422,H33+H36
H503423,H33+H36
H503424,H33+H36
H503425,H33+H36
H503426,H33+H36
H503427,H33+H36
H504420,H33
H504421,H33
H504422,H33
H504423,H33
H504424,H33
H504425,H33
H504426,H33
H504427,H33+H36
H504428,H33+H36
H504429,H33+H36
H505420,H33
H505421,H33
H505422,H33
H505423,H33
H505424,H33
H505425,H33
H505426,H33
H505427,H33
H505428,H33
H505429,H33+H36
H506420,H33
H506421,H33
H506422,H33
H506423,H33
H506424,H33
H506425,H33
H506426,H33
H506427,H33
H506428,H33
H506429,H33
H507420,H33
H507421,H33
H507422,H33
H507423,H33
H507424,H33
H507425,H33
H507426,H33
H507427,H33
H507428,H33
H507429,H33
H508420,H33
H508421,H33
H508422,H33
H508423,H33
H508424,H33
H508425,H33
H508426,H33
H508427,H33
H508428,H33
H508429,H33
H509420,H33
H509421,H33
H509422,H33
H509423,H33
H509424,H33
H509425,H33
H509426,H33
H509427,H33
H509428,H33
H509429,H33
H5043,H33+H36
H505430,H33+H36
H506430,H33+H36
H507430,H33+H36
H508430,H33+H36
H509430,H33+H36
H509431,H33+H36
H5142,H33
H5143,H33+H36
H510430,H33
H510431,H33+H36
H511430,H33
H511431,H33+H36
H512430,H33
H512431,H33+H36
H513430,H33
H513431,H33+H36
H514430,H33
H514431,H33+H36
H514432,H33+H36
H515430,H33
H515431,H33
H515432,H33+H36
H515433,H33+H36
H516430,H33
H516431,H33
H516432,H33
H516433,H33+H36
H516434,H33+H36
H517430,H33
H517431,H33
H517432,H33
H517433,H33
H517434,H33+H36
H518430,H33
H518431,H33
H518432,H33
H518433,H33
H518434,H33+H36
H519430,H33
H519431,H33
H519432,H33
H519433,H33
H519434,H33+H36
H519436,H33+H36
H519437,H33+H36
H519438,H33+H36
H519439,H33+H36
H54F,H32+H33
H5240,H32+H33
H520400,H32+H33
H520401,H32+H33
H520402,H33
H520403,H33
H520404,H33
H520405,H33
H520406,H33
H520407,H33
H520408,H33
H520409,H33
H521401,H32+H33
H521402,H32+H33
H521403,H32+H33
H521404,H33
H521405,H33
H521406,H33
H521407,H33
H521408,H33
H521409,H33
H522402,H32+H33
H522403,H32+H33
H522404,H32+H33
H522405,H32+H33
H522406,H33
H522407,H33
H522408,H33
H522409,H33
H523404,H32+H33
H523405,H32+H33
H523406,H33
H523407,H33
H523408,H33
H523409,H33
H524404,H32+H33
H524405,H32+H33
H524406,H33
H524407,H33
H524408,H33
H524409,H33
H525405,H32+H33
H525406,H33
H525407,H33
H525408,H33
H525409,H33
H526405,H32+H33
H526406,H32+H33
H526407,H33
H526408,H33
H526409,H33
H527405,H32+H33
H527406,H32+H33
H527407,H33
H527408,H33
H527409,H33
H528405,H32+H33
H528406,H33
H528407,H33
H528408,H33
H528409,H33
H529404,H32+H33
H529405,H32+H33
H529406,H33
H529407,H33
H529408,H33
H529409,H33
H5241,H33
H5340,H32+H33
H530404,H32+H33
H530405,H32+H33
H530406,H33
H530407,H33
H530408,H33
H530409,H33
H531404,H32+H33
H531405,H32+H33
H531406,H33
H531407,H33
H531408,H33
H531409,H33
H532403,H32+H33
H532404,H32+H33
H532405,H32+H33
H532406,H33
H532407,H33
H532408,H33
H532409,H33
H533403,H32+H33
H533404,H33
H533405,H33
H533406,H33
H533407,H33
H533408,H33
H533409,H33
H534403,H32+H33
H534404,H32+H33
H534405,H32+H33
H534406,H32+H33
H534407,H32+H33
H534408,H32+H33
H534409,H32+H33
H5341,H32+H33
H530410,H33
H530411,H33
H530412,H33
H530413,H33
H530414,H33
H530415,H33
H530416,H33
H530417,H33
H530418,H33
H530419,H33
H531410,H33
H531411,H33
H531412,H33
H531413,H33
H531414,H33
H531415,H33
H531416,H33
H531417,H33
H531418,H33
H531419,H33
H532410,H33
H532411,H33
H532412,H33
H532413,H33
H532414,H33
H532415,H33
H532416,H33
H532417,H33
H532418,H33
H532419,H33
H533410,H33
H533411,H33
H533412,H33
H533413,H33
H533414,H33
H533415,H33
H533416,H33
H533417,H32+H33
H533418,H32+H33
H533419,H32+H33
H534410,H32+H33
H534411,H33
H534412,H32+H33
H534413,H32+H33
H534414,H32+H33
H534415,H32+H33
H534416,H32+H33
H534417,H32+H33
H534418,H32+H33
H534419,H32+H33
H535410,H32+H33
H535411,H32+H33
H535412,H32+H33
H535413,H32+H33
H54G,H32+H33+H36
H5242,H33
H5243,H32+H33+H36
H520430,H33
H520431,H33
H520432,H33
H520433,H33
H520434,H33+H36
H520435,H33+H36
H520436,H33+H36
H520437,H33
H520438,H33
H520439,H33+H36
H521430,H33
H521431,H33
H521432,H33
H521433,H33
H521434,H33
H521435,H33
H521436,H33
H521437,H33
H521438,H33
H521439,H33+H36
H522430,H33
H522431,H33
H522432,H33
H522433,H33
H522434,H33
H522435,H33
H522436,H33
H522437,H33
H522438,H33
H522439,H33+H36
H523430,H33
H523431,H33
H523432,H33
H523433,H33
H523434,H33
H523435,H33
H523436,H33
H523437,H33
H523438,H33
H523439,H33+H36
H524430,H33
H524431,H33
H524432,H33
H524433,H33
H524434,H33
H524435,H33
H524436,H33
H524437,H33
H524438,H33+H36
H524439,H33+H36
H525430,H33
H525431,H33
H525432,H33
H525433,H33
H525434,H33
H525435,H33
H525436,H33
H525437,H33
H525438,H33+H36
H526430,H33
H526431,H33
H526432,H33
H526433,H33
H526434,H33
H526435,H33
H526436,H33
H526437,H33+H36
H526438,H33+H36
H527430,H33
H527431,H33
H527432,H33
H527433,H33
H527434,H33
H527435,H33+H36
H527436,H33+H36
H527437,H33+H36
H528430,H33
H528431,H33
H528432,H33
H528433,H32+H33
H528434,H32+H33
H528435,H32+H33+H36
H529430,H33
H529431,H33
H529432,H32+H33
H529433,H32+H33
H5342,H32+H33
H530420,H33
H530421,H33
H530422,H33
H530423,H33
H530424,H33
H530425,H33
H530426,H33
H530427,H33
H530428,H33
H530429,H33
H531420,H33
H531421,H33
H531422,H33
H531423,H33
H531424,H33
H531425,H33
H531426,H33
H531427,H33
H531428,H33
H531429,H33
H532420,H33
H532421,H33
H532422,H33
H532423,H33
H532424,H32+H33
H532425,H32+H33
H532426,H32+H33
H532427,H33
H532428,H33
H532429,H32+H33
H533420,H32+H33
H533421,H32+H33
H533422,H32+H33
H533423,H32+H33
H533424,H32+H33
H533426,H32+H33
H533427,H32+H33
H533428,H32+H33
H533429,H32+H33
H5343,H32+H33+H36
H530430,H33
H530431,H33
H530432,H32+H33
H531430,H33
H531431,H32+H33
H531432,H32+H33
H532430,H32+H33
H532431,H32+H33
G,H0+H25+H26+H27+H28+H29+H30+H33+H34+H35
G85,H0+H29+H33+H34
G85SE,H29+H33
G85NE,H29+H33+H34
G85X,H29+H33
G8954,H29+H33
G895547,H29+H33
G895548,H29+H33
G895549,H29+H33
G896546,H29+H33
G896547,H29+H33
G896548,H33
G896549,H29+H33
G897545,H29+H33
G897546,H29+H33
G897547,H33
G897548,H33
G897549,H33
G898544,H29+H33
G898545,H29+H33
G898546,H33
G898547,H33
G898548,H33
G898549,H33
G899543,H29+H33
G899544,H29+H33
G899545,H33
G899546,H33
G899547,H33
G899548,H33
G899549,H33
G8955,H29+H33
G896550,H29+H33
G897550,H29+H33
G898550,H29+H33
G899550,H29+H33
G899551,H29+H33
G85Y,H29+H33+H34
G8857,H29+H33+H34
G885573,H29+H33+H34
G885574,H33+H34
G886573,H29+H33
G886574,H33+H34
G886575,H33+H34
G887573,H29+H33
G887574,H33
G887575,H33+H34
G887576,H33+H34
G888573,H29+H33
G888574,H33
G888575,H33
G888576,H33+H34
G889570,H29+H33
G889571,H29+H33
G889573,H29+H33
G889574,H33
G889575,H33
G889576,H33+H34
G889577,H33+H34
G8956,H29+H33
G890568,H29+H33
G890569,H29+H33
G891567,H29+H33
G891568,H29+H33
G891569,H33
G892567,H29+H33
G892568,H33
G892569,H33
G893566,H29+H33
G893567,H29+H33
G893568,H33
G893569,H33
G894566,H29+H33
G894567,H33
G894568,H33
G894569,H33
G895565,H29+H33
G895566,H29+H33
G895567,H33
G895568,H33
G895569,H33
G896564,H29+H33
G896565,H29+H33
G896566,H33
G896567,H33
G896568,H33
G896569,H33
G897564,H29+H33
G897565,H33
G897566,H33
G897567,H33
G897568,H33
G897569,H33
G898564,H29+H33
G898565,H33
G898566,H33
G898567,H33
G898568,H33
G898569,H33
G899563,H29+H33
G899564,H29+H33
G899565,H33
G899566,H33
G899567,H33
G899568,H33
G899569,H33
G8957,H29+H33+H34
G890570,H29+H33
G890571,H29+H33
G890572,H29+H33
G890573,H29+H33
G890574,H33
G890575,H33
G890576,H33
G890577,H33+H34
G891570,H33
G891571,H33
G891572,H33
G891573,H33
G891574,H33
G891575,H33
G891576,H33
G891577,H33+H34
G892570,H33
G892571,H33
G892572,H33
G892573,H33
G892574,H33
G892575,H33
G892576,H33
G892577,H33+H34
G892578,H33+H34
G893570,H33
G893571,H33
G893572,H33
G893573,H33
G893574,H33
G893575,H33
G893576,H33
G893577,H33
G893578,H33+H34
G894570,H33
G894571,H33
G894572,H33
G894573,H33
G894574,H33
G894575,H33
G894576,H33
G894577,H33
G894578,H33+H34
G895570,H33
G895571,H33
G895572,H33
G895573,H33
G895574,H33
G895575,H33
G895576,H33
G895577,H33
G895578,H33+H34
G896570,H33
G896571,H33
G896572,H33
G896573,H33
G896574,H33
G896575,H33
G896576,H33
G896577,H33
G896578,H33+H34
G897570,H33
G897571,H33
G897572,H33
G897573,H33
G897574,H33
G897575,H33
G897576,H33
G897577,H33
G897578,H33+H34
G898570,H33
G898571,H33
G898572,H33
G898573,H33
G898574,H33
G898575,H33
G898576,H33
G898577,H33
G898578,H33+H34
G899570,H33
G899571,H33
G899572,H33
G899573,H33
G899574,H33
G899575,H33
G899576,H33
G899577,H33
G899578,H33+H34
G94,H29+H33
G94NW,H29+H33
G94SE,H29+H33
G94NE,H29+H33
G94N,H29+H33
G9547,H29+H33
G956477,H29+H33
G956478,H29+H33
G956479,H29+H33
G957476,H29+H33
G957477,H29+H33
G957478,H33
G957479,H33
G958471,H29+H33
G958472,H29+H33
G958473,H29+H33
G958474,H29+H33
G958475,H29+H33
G958476,H29+H33
G958477,H33
G958478,H33
G958479,H33
G959471,H29+H33
G959472,H33
G959473,H29+H33
G959474,H33
G959475,H33
G959476,H33
G959477,H33
G959478,H33
G959479,H33
G94P,H29+H33
G9449,H29+H33
G943499,H29+H33
G944499,H29+H33
G945497,H29+H33
G945498,H29+H33
G945499,H29+H33
G946494,H29+H33
G946495,H29+H33
G946496,H29+H33
G946497,H29+H33
G946498,H33
G946499,H33
G947494,H29+H33
G947495,H33
G947496,H33
G947497,H33
G947498,H33
G947499,H33
G948493,H29+H33
G948494,H29+H33
G948495,H33
G948496,H33
G948497,H33
G948498,H33
G948499,H33
G949491,H29+H33
G949492,H29+H33
G949493,H29+H33
G949494,H33
G949495,H33
G949496,H33
G949497,H33
G949498,H33
G949499,H33
G9548,H29+H33
G951486,H29+H33
G951487,H29+H33
G951488,H29+H33
G951489,H29+H33
G952484,H29+H33
G952485,H29+H33
G952486,H29+H33
G952487,H29+H33
G952488,H33
G952489,H33
G953483,H29+H33
G953484,H29+H33
G953485,H33
G953486,H33
G953487,H33
G953488,H33
G953489,H33
G954482,H29+H33
G954483,H29+H33
G954484,H33
G954485,H33
G954486,H33
G954487,H33
G954488,H33
G954489,H33
G955480,H29+H33
G955481,H29+H33
G955482,H29+H33
G955483,H33
G955484,H33
G955485,H33
G955486,H33
G955487,H33
G955488,H33
G955489,H33
G956480,H29+H33
G956481,H33
G956482,H33
G956483,H33
G956484,H33
G956485,H33
G956486,H33
G956487,H33
G956488,H33
G956489,H33
G957480,H33
G957481,H33
G957482,H33
G957483,H33
G957484,H33
G957485,H33
G957486,H33
G957487,H33
G957488,H33
G957489,H33
G958480,H33
G958481,H33
G958482,H33
G958483,H33
G958484,H33
G958485,H33
G958486,H33
G958487,H33
G958488,H33
G958489,H33
G959480,H33
G959481,H33
G959482,H33
G959483,H33
G959484,H33
G959485,H33
G959486,H33
G959487,H33
G959488,H33
G959489,H33
G9549,H29+H33
G950490,H29+H33
G950491,H29+H33
G950492,H33
G950493,H33
G950494,H33
G950495,H33
G950496,H33
G950497,H33
G950498,H33
G950499,H33
G951490,H29+H33
G951491,H33
G951492,H33
G951493,H33
G951494,H33
G951495,H33
G951496,H33
G951497,H33
G951498,H33
G951499,H33
G952490,H33
G952491,H33
G952492,H33
G952493,H33
G952494,H33
G952495,H33
G952496,H33
G952497,H33
G952498,H33
G952499,H33
G953490,H33
G953491,H33
G953492,H33
G953493,H33
G953494,H33
G953495,H33
G953496,H33
G953497,H33
G953498,H33
G953499,H33
G954490,H33
G954491,H33
G954492,H33
G954493,H33
G954494,H33
G954495,H33
G954496,H33
G954497,H33
G954498,H33
G954499,H33
G955490,H33
G955491,H33
G955492,H33
G955493,H33
G955494,H33
G955495,H33
G955496,H33
G955497,H33
G955498,H33
G955499,H33
G956490,H33
G956491,H33
G956492,H33
G956493,H33
G956494,H33
G956495,H33
G956496,H33
G956497,H33
G956498,H33
G956499,H33
G957490,H33
G957491,H33
G957492,H33
G957493,H33
G957494,H33
G957495,H33
G957496,H33
G957497,H33
G957498,H33
G957499,H33
G958490,H33
G958491,H33
G958492,H33
G958493,H33
G958494,H33
G958495,H33
G958496,H33
G958497,H33
G958498,H33
G958499,H33
G959490,H33
G959491,H33
G959492,H33
G959493,H33
G959494,H33
G959495,H33
G959496,H33
G959497,H33
G959498,H33
G959499,H33
G94S,H29+H33
G9745,H29+H33
G972459,H29+H33
G973459,H29+H33
G974459,H29+H33
G975457,H29+H33
G975458,H29+H33
G975459,H29+H33
G976455,H29+H33
G976456,H29+H33
G976457,H29+H33
G976458,H33
G976459,H33
G977454,H29+H33
G977455,H29+H33
G977456,H33
G977457,H33
G977458,H33
G977459,H33
G978454,H29+H33
G978455,H33
G978456,H33
G978457,H33
G978458,H33
G978459,H33
G979453,H29+H33
G979454,H29+H33
G979455,H33
G979456,H33
G979457,H33
G979458,H33
G979459,H33
G94T,H29+H33
G9646,H29+H33
G961467,H29+H33
G961468,H29+H33
G961469,H29+H33
G962464,H29+H33
G962465,H29+H33
G962467,H29+H33
G962468,H29+H33
G962469,H29+H33
G963463,H29+H33
G963464,H29+H33
G963465,H29+H33
G963466,H29+H33
G963467,H29+H33
G963468,H29+H33
G963469,H33
G964463,H29+H33
G964464,H33
G964465,H33
G964466,H29+H33
G964467,H33
G964468,H33
G964469,H33
G965463,H29+H33
G965464,H33
G965465,H33
G965466,H33
G965467,H33
G965468,H33
G965469,H33
G966463,H29+H33
G966464,H29+H33
G966465,H33
G966466,H33
G966467,H33
G966468,H33
G966469,H33
G967463,H29+H33
G967464,H29+H33
G967465,H33
G967466,H33
G967467,H33
G967468,H33
G967469,H33
G968462,H29+H33
G968463,H29+H33
G968464,H33
G968465,H33
G968466,H33
G968467,H33
G968468,H33
G968469,H33
G969460,H29+H33
G969461,H29+H33
G969462,H29+H33
G969463,H33
G969464,H33
G969465,H33
G969466,H33
G969467,H33
G969468,H33
G969469,H33
G9647,H29+H33
G960471,H29+H33
G960472,H33
G960473,H33
G960474,H33
G960475,H33
G960476,H33
G960477,H33
G960478,H33
G960479,H33
G961470,H29+H33
G961471,H29+H33
G961472,H33
G961473,H33
G961474,H33
G961475,H33
G961476,H33
G961477,H33
G961478,H33
G961479,H33
G962470,H33
G962471,H33
G962472,H33
G962473,H33
G962474,H33
G962475,H33
G962476,H33
G962477,H33
G962478,H33
G962479,H33
G963470,H33
G963471,H33
G963472,H33
G963473,H33
G963474,H33
G963475,H33
G963476,H33
G963477,H33
G963478,H33
G963479,H33
G964470,H33
G964471,H33
G964472,H33
G964473,H33
G964474,H33
G964475,H33
G964476,H33
G964477,H33
G964478,H33
G964479,H33
G965470,H33
G965471,H33
G965472,H33
G965473,H33
G965474,H33
G965475,H33
G965476,H33
G965477,H33
G965478,H33
G965479,H33
G966470,H33
G966471,H33
G966472,H33
G966473,H33
G966474,H33
G966475,H33
G966476,H33
G966477,H33
G966478,H33
G966479,H33
G967470,H33
G967471,H33
G967472,H33
G967473,H33
G967474,H33
G967475,H33
G967476,H33
G967477,H33
G967478,H33
G967479,H33
G968470,H33
G968471,H33
G968472,H33
G968473,H33
G968474,H33
G968475,H33
G968476,H33
G968477,H33
G968478,H33
G968479,H33
G969470,H33
G969471,H33
G969472,H33
G969473,H33
G969474,H33
G969475,H33
G969476,H33
G969477,H33
G969478,H33
G969479,H33
G9746,H29+H33
G970460,H29+H33
G970461,H33
G970462,H33
G970463,H33
G970464,H33
G970465,H33
G970466,H33
G970467,H33
G970468,H33
G970469,H33
G971460,H29+H33
G971461,H33
G971462,H33
G971463,H33
G971464,H33
G971465,H33
G971466,H33
G971467,H33
G971468,H33
G971469,H33
G972460,H29+H33
G972461,H33
G972462,H33
G972463,H33
G972464,H33
G972465,H33
G972466,H33
G972467,H33
G972468,H33
G972469,H33
G973460,H29+H33
G973461,H33
G973462,H33
G973463,H33
G973464,H33
G973465,H33
G973466,H33
G973467,H33
G973468,H33
G973469,H33
G974460,H29+H33
G974461,H33
G974462,H33
G974463,H33
G974464,H33
G974465,H33
G974466,H33
G974467,H33
G974468,H33
G974469,H33
G975460,H33
G975461,H33
G975462,H33
G975463,H33
G975464,H33
G975465,H33
G975466,H33
G975467,H33
G975468,H33
G975469,H33
G976460,H33
G976461,H33
G976462,H33
G976463,H33
G976464,H33
G976465,H33
G976466,H33
G976467,H33
